ano,mes,patamar,duracao
2017,6,1,1.0
2017,7,1,1.0
2017,8,1,1.0
2017,9,1,1.0
2017,10,1,0.9775
2017,11,1,0.9755
2017,12,1,0.9987
2017,1,2,1.0
2017,2,2,1.0
2017,3,2,1.0
2017,4,2,1.0
2017,5,2,1.0
2017,6,2,1.0
2017,7,2,1.0
2017,8,2,1.0
2017,9,2,1.0
2017,10,2,0.9989
2017,11,2,0.9958
2017,12,2,1.0017
2017,1,3,1.0
2017,2,3,1.0
2017,3,3,1.0
2017,4,3,1.0
2017,5,3,1.0
2017,6,3,1.0
2017,7,3,1.0
2017,8,3,1.0
2017,9,3,1.0
2017,10,3,1.0134
2017,11,3,1.0128
2017,12,3,0.9996
2018,1,1,0.9596
2018,2,1,0.9804
2018,3,1,0.9833
2018,4,1,0.9794
2018,5,1,0.9902
2018,6,1,0.9824
2018,7,1,0.988
2018,8,1,0.9837
2018,9,1,0.9753
2018,10,1,0.9769
2018,11,1,0.9754
2018,12,1,0.9985
2018,1,2,0.9872
2018,2,2,0.9966
2018,3,2,1.0054
2018,4,2,1.0053
2018,5,2,1.0013
2018,6,2,1.0021
2018,7,2,1.0016
2018,8,2,1.002
2018,9,2,1.0
2018,10,2,0.9983
2018,11,2,0.9958
2018,12,2,1.0019
2018,1,3,1.0228
2018,2,3,1.0105
2018,3,3,1.0056
2018,4,3,1.0091
2018,5,3,1.0066
2018,6,3,1.0126
2018,7,3,1.0088
2018,8,3,1.012
2018,9,3,1.0149
2018,10,3,1.0129
2018,11,3,1.0128
2018,12,3,0.9997
2019,1,1,0.9602
2019,2,1,0.9798
2019,3,1,0.9828
2019,4,1,0.9787
2019,5,1,0.9903
2019,6,1,0.9824
2019,7,1,0.9876
2019,8,1,0.9841
2019,9,1,0.9751
2019,10,1,0.9768
2019,11,1,0.9753
2019,12,1,0.9984
2019,1,2,0.9882
2019,2,2,0.9971
2019,3,2,1.0052
2019,4,2,1.0049
2019,5,2,1.0016
2019,6,2,1.002
2019,7,2,1.0012
2019,8,2,1.0025
2019,9,2,1.0
2019,10,2,0.9983
2019,11,2,0.9958
2019,12,2,1.0019
2019,1,3,1.0239
2019,2,3,1.0115
2019,3,3,1.0054
2019,4,3,1.0088
2019,5,3,1.007
2019,6,3,1.0127
2019,7,3,1.0085
2019,8,3,1.0125
2019,9,3,1.015
2019,10,3,1.0129
2019,11,3,1.0128
2019,12,3,0.9997
2020,1,1,0.961
2020,2,1,0.979
2020,3,1,0.983
2020,4,1,0.9783
2020,5,1,0.9903
2020,6,1,0.9824
2020,7,1,0.9876
2020,8,1,0.9841
2020,9,1,0.9745
2020,10,1,0.9772
2020,11,1,0.9753
2020,12,1,0.9985
2020,1,2,0.9891
2020,2,2,0.9966
2020,3,2,1.0056
2020,4,2,1.0045
2020,5,2,1.0016
2020,6,2,1.002
2020,7,2,1.0012
2020,8,2,1.0025
2020,9,2,0.9994
2020,10,2,0.9989
2020,11,2,0.9958
2020,12,2,1.0019
2020,1,3,1.0248
2020,2,3,1.0112
2020,3,3,1.0056
2020,4,3,1.0084
2020,5,3,1.0069
2020,6,3,1.0127
2020,7,3,1.0085
2020,8,3,1.0125
2020,9,3,1.0144
2020,10,3,1.0135
2020,11,3,1.0128
2020,12,3,0.9997
2021,1,1,0.961
2021,2,1,0.979
2021,3,1,0.9823
2021,4,1,0.98
2021,5,1,0.9901
2021,6,1,0.9819
2021,7,1,0.9883
2021,8,1,0.9836
2021,9,1,0.9751
2021,10,1,0.9782
2021,11,1,0.9753
2021,12,1,0.9985
2021,1,2,0.9891
2021,2,2,0.9967
2021,3,2,1.0048
2021,4,2,1.0062
2021,5,2,1.0013
2021,6,2,1.0015
2021,7,2,1.0019
2021,8,2,1.002
2021,9,2,1.0
2021,10,2,0.9999
2021,11,2,0.9958
2021,12,2,1.0019
2021,1,3,1.0249
2021,2,3,1.0114
2021,3,3,1.0049
2021,4,3,1.0101
2021,5,3,1.0067
2021,6,3,1.0122
2021,7,3,1.0092
2021,8,3,1.0121
2021,9,3,1.015
2021,10,3,1.0146
2021,11,3,1.0128
2021,12,3,0.9997
2017,1,1,1.0
2017,2,1,1.0
2017,3,1,1.0
2017,4,1,1.0
2017,5,1,1.0
2017,6,1,1.0
2017,7,1,1.0
2017,8,1,1.0
2017,9,1,1.0
2017,10,1,1.1366
2017,11,1,1.0049
2017,12,1,1.1109
2017,1,2,1.0
2017,2,2,1.0
2017,3,2,1.0
2017,4,2,1.0
2017,5,2,1.0
2017,6,2,1.0
2017,7,2,1.0
2017,8,2,1.0
2017,9,2,1.0
2017,10,2,1.0447
2017,11,2,1.0139
2017,12,2,1.13
2017,1,3,1.0
2017,2,3,1.0
2017,3,3,1.0
2017,4,3,1.0
2017,5,3,1.0
2017,6,3,1.0
2017,7,3,1.0
2017,8,3,1.0
2017,9,3,1.0
2017,10,3,0.9019
2017,11,3,0.9908
2017,12,3,0.8742
2018,1,1,1.1256
2018,2,1,1.1675
2018,3,1,1.2862
2018,4,1,1.2644
2018,5,1,1.0969
2018,6,1,1.2319
2018,7,1,1.0619
2018,8,1,1.1339
2018,9,1,1.1418
2018,10,1,1.1407
2018,11,1,1.0049
2018,12,1,1.1062
2018,1,2,1.0925
2018,2,2,1.0522
2018,3,2,1.0052
2018,4,2,1.029
2018,5,2,0.939
2018,6,2,0.9586
2018,7,2,1.0099
2018,8,2,0.9347
2018,9,2,1.0749
2018,10,2,1.0485
2018,11,2,1.0139
2018,12,2,1.1252
2018,1,3,0.9029
2018,2,3,0.8979
2018,3,3,0.8473
2018,4,3,0.8402
2018,5,3,0.9551
2018,6,3,0.8392
2018,7,3,0.9468
2018,8,3,0.9227
2018,9,3,0.8795
2018,10,3,0.9051
2018,11,3,0.9908
2018,12,3,0.8705
2019,1,1,1.1215
2019,2,1,1.1625
2019,3,1,1.2937
2019,4,1,1.2725
2019,5,1,1.0944
2019,6,1,1.2319
2019,7,1,1.064
2019,8,1,1.13
2019,9,1,1.1418
2019,10,1,1.1407
2019,11,1,1.0049
2019,12,1,1.1109
2019,1,2,1.0885
2019,2,2,1.0477
2019,3,2,1.0111
2019,4,2,1.0357
2019,5,2,0.9369
2019,6,2,0.9586
2019,7,2,1.0118
2019,8,2,0.9315
2019,9,2,1.0749
2019,10,2,1.0485
2019,11,2,1.0139
2019,12,2,1.13
2019,1,3,0.8997
2019,2,3,0.894
2019,3,3,0.8522
2019,4,3,0.8456
2019,5,3,0.953
2019,6,3,0.8392
2019,7,3,0.9486
2019,8,3,0.9196
2019,9,3,0.8795
2019,10,3,0.9051
2019,11,3,0.9908
2019,12,3,0.8742
2020,1,1,1.1174
2020,2,1,1.1675
2020,3,1,1.2862
2020,4,1,1.2808
2020,5,1,1.0944
2020,6,1,1.2319
2020,7,1,1.064
2020,8,1,1.13
2020,9,1,1.1466
2020,10,1,1.1366
2020,11,1,1.0049
2020,12,1,1.1204
2020,1,2,1.0845
2020,2,2,1.0522
2020,3,2,1.0052
2020,4,2,1.0424
2020,5,2,0.9369
2020,6,2,0.9586
2020,7,2,1.0118
2020,8,2,0.9315
2020,9,2,1.0795
2020,10,2,1.0447
2020,11,2,1.0139
2020,12,2,1.1397
2020,1,3,0.8964
2020,2,3,0.8979
2020,3,3,0.8473
2020,4,3,0.8511
2020,5,3,0.953
2020,6,3,0.8392
2020,7,3,0.9486
2020,8,3,0.9196
2020,9,3,0.8832
2020,10,3,0.9019
2020,11,3,0.9908
2020,12,3,0.8817
2021,1,1,1.1174
2021,2,1,1.1659
2021,3,1,1.3089
2021,4,1,1.2483
2021,5,1,1.0969
2021,6,1,1.2402
2021,7,1,1.0598
2021,8,1,1.1339
2021,9,1,1.1418
2021,10,1,1.1286
2021,11,1,1.0049
2021,12,1,1.1156
2021,1,2,1.0845
2021,2,2,1.0508
2021,3,2,1.023
2021,4,2,1.016
2021,5,2,0.939
2021,6,2,0.9651
2021,7,2,1.0079
2021,8,2,0.9347
2021,9,2,1.0749
2021,10,2,1.0374
2021,11,2,1.0139
2021,12,2,1.1348
2021,1,3,0.8964
2021,2,3,0.8967
2021,3,3,0.8622
2021,4,3,0.8296
2021,5,3,0.9551
2021,6,3,0.8448
2021,7,3,0.9449
2021,8,3,0.9227
2021,9,3,0.8795
2021,10,3,0.8955
2021,11,3,0.9908
2021,12,3,0.878
2017,1,1,1.0
2017,2,1,1.0
2017,3,1,1.0
2017,4,1,1.0
2017,5,1,1.0
2017,6,1,1.0
2017,7,1,1.0
2017,8,1,1.0
2017,9,1,1.0
2017,10,1,1.7427
2017,11,1,2.2164
2017,12,1,2.1977
2017,1,2,1.0
2017,2,2,1.0
2017,3,2,1.0
2017,4,2,1.0
2017,5,2,1.0
2017,6,2,1.0
2017,7,2,1.0
2017,8,2,1.0
2017,9,2,1.0
2017,10,2,0.6701
2017,11,2,0.4974
2017,12,2,0.4491
2017,1,3,1.0
2017,2,3,1.0
2017,3,3,1.0
2017,4,3,1.0
2017,5,3,1.0
2017,6,3,1.0
2017,7,3,1.0
2017,8,3,1.0
2017,9,3,1.0
2017,10,3,0.7249
2017,11,3,0.7321
2017,12,3,0.7287
2018,1,1,2.5004
2018,2,1,2.4061
2018,3,1,2.2247
2018,4,1,1.8492
2018,5,1,1.503
2018,6,1,1.4796
2018,7,1,1.5281
2018,8,1,1.4856
2018,9,1,1.7314
2018,10,1,1.7668
2018,11,1,2.2164
2018,12,1,2.1677
2018,1,2,0.5343
2018,2,2,0.4257
2018,3,2,0.4374
2018,4,2,0.6342
2018,5,2,0.8933
2018,6,2,0.8121
2018,7,2,0.8882
2018,8,2,0.9067
2018,9,2,0.5939
2018,10,2,0.6793
2018,11,2,0.4974
2018,12,2,0.443
2018,1,3,0.6158
2018,2,3,0.6747
2018,3,3,0.6923
2018,4,3,0.6908
2018,5,3,0.6793
2018,6,3,0.7114
2018,7,3,0.6315
2018,8,3,0.6571
2018,9,3,0.7476
2018,10,3,0.7349
2018,11,3,0.7321
2018,12,3,0.7188
2019,1,1,2.4534
2019,2,1,2.3628
2019,3,1,2.2584
2019,4,1,1.8801
2019,5,1,1.484
2019,6,1,1.4809
2019,7,1,1.5518
2019,8,1,1.4659
2019,9,1,1.7324
2019,10,1,1.7677
2019,11,1,2.217
2019,12,1,2.1986
2019,1,2,0.5228
2019,2,2,0.4176
2019,3,2,0.4443
2019,4,2,0.6434
2019,5,2,0.8793
2019,6,2,0.8099
2019,7,2,0.9013
2019,8,2,0.8941
2019,9,2,0.5945
2019,10,2,0.6783
2019,11,2,0.4971
2019,12,2,0.4494
2019,1,3,0.604
2019,2,3,0.6619
2019,3,3,0.7021
2019,4,3,0.7019
2019,5,3,0.6703
2019,6,3,0.7114
2019,7,3,0.6405
2019,8,3,0.6479
2019,9,3,0.7467
2019,10,3,0.7348
2019,11,3,0.732
2019,12,3,0.7281
2020,1,1,2.4068
2020,2,1,2.4074
2020,3,1,2.2253
2020,4,1,1.9113
2020,5,1,1.4842
2020,6,1,1.4812
2020,7,1,1.552
2020,8,1,1.4659
2020,9,1,1.7559
2020,10,1,1.7438
2020,11,1,2.2171
2020,12,1,2.2618
2020,1,2,0.5127
2020,2,2,0.4255
2020,3,2,0.4378
2020,4,2,0.6538
2020,5,2,0.8789
2020,6,2,0.8095
2020,7,2,0.9013
2020,8,2,0.894
2020,9,2,0.6026
2020,10,2,0.6689
2020,11,2,0.497
2020,12,2,0.4623
2020,1,3,0.5925
2020,2,3,0.6742
2020,3,3,0.6917
2020,4,3,0.7135
2020,5,3,0.6703
2020,6,3,0.7113
2020,7,3,0.6404
2020,8,3,0.6478
2020,9,3,0.7566
2020,10,3,0.7248
2020,11,3,0.732
2020,12,3,0.7489
2021,1,1,2.4068
2021,2,1,2.3934
2021,3,1,2.3283
2021,4,1,1.7931
2021,5,1,1.5043
2021,6,1,1.5006
2021,7,1,1.5065
2021,8,1,1.4862
2021,9,1,1.7326
2021,10,1,1.6979
2021,11,1,2.2171
2021,12,1,2.23
2021,1,2,0.5127
2021,2,2,0.423
2021,3,2,0.4581
2021,4,2,0.6133
2021,5,2,0.8908
2021,6,2,0.8202
2021,7,2,0.8749
2021,8,2,0.9064
2021,9,2,0.5946
2021,10,2,0.6513
2021,11,2,0.497
2021,12,2,0.4558
2021,1,3,0.5925
2021,2,3,0.6703
2021,3,3,0.7238
2021,4,3,0.6693
2021,5,3,0.6794
2021,6,3,0.7207
2021,7,3,0.6217
2021,8,3,0.6568
2021,9,3,0.7466
2021,10,3,0.7058
2021,11,3,0.732
2021,12,3,0.7384
2017,1,1,1.0
2017,2,1,1.0
2017,3,1,1.0
2017,4,1,1.0
2017,5,1,1.0
2017,6,1,1.0
2017,7,1,1.0
2017,8,1,1.0
2017,9,1,1.0
2017,10,1,1.0038
2017,11,1,0.9743
2017,12,1,0.9688
2017,1,2,1.0
2017,2,2,1.0
2017,3,2,1.0
2017,4,2,1.0
2017,5,2,1.0
2017,6,2,1.0
2017,7,2,1.0
2017,8,2,1.0
2017,9,2,1.0
2017,10,2,1.0139
2017,11,2,1.0072
2017,12,2,1.011
2017,1,3,1.0
2017,2,3,1.0
2017,3,3,1.0
2017,4,3,1.0
2017,5,3,1.0
2017,6,3,1.0
2017,7,3,1.0
2017,8,3,1.0
2017,9,3,1.0
2017,10,3,0.9916
2017,11,3,1.0074
2017,12,3,1.0089
2018,1,1,0.9839
2018,2,1,0.9963
2018,3,1,0.9781
2018,4,1,1.0108
2018,5,1,1.0072
2018,6,1,1.0061
2018,7,1,1.0048
2018,8,1,1.0067
2018,9,1,0.993
2018,10,1,1.0044
2018,11,1,0.9749
2018,12,1,0.9704
2018,1,2,1.0103
2018,2,2,1.0224
2018,3,2,1.0171
2018,4,2,1.0193
2018,5,2,1.0068
2018,6,2,1.0042
2018,7,2,1.0067
2018,8,2,1.0092
2018,9,2,1.024
2018,10,2,1.0142
2018,11,2,1.0072
2018,12,2,1.0113
2018,1,3,1.0015
2018,2,3,0.9899
2018,3,3,1.0013
2018,4,3,0.9854
2018,5,3,0.9919
2018,6,3,0.9935
2018,7,3,0.9932
2018,8,3,0.9907
2018,9,3,0.993
2018,10,3,0.9916
2018,11,3,1.0072
2018,12,3,1.0088
2019,1,1,0.9847
2019,2,1,0.9964
2019,3,1,0.9791
2019,4,1,1.0113
2019,5,1,1.0072
2019,6,1,1.0063
2019,7,1,1.0053
2019,8,1,1.0068
2019,9,1,0.9934
2019,10,1,1.0047
2019,11,1,0.9752
2019,12,1,0.9707
2019,1,2,1.0103
2019,2,2,1.0215
2019,3,2,1.0166
2019,4,2,1.0191
2019,5,2,1.0063
2019,6,2,1.004
2019,7,2,1.0066
2019,8,2,1.0087
2019,9,2,1.0236
2019,10,2,1.0142
2019,11,2,1.0072
2019,12,2,1.0108
2019,1,3,1.0014
2019,2,3,0.9897
2019,3,3,1.0009
2019,4,3,0.9861
2019,5,3,0.9916
2019,6,3,0.9934
2019,7,3,0.9933
2019,8,3,0.9901
2019,9,3,0.993
2019,10,3,0.9914
2019,11,3,1.007
2019,12,3,1.0081
2020,1,1,0.9851
2020,2,1,0.9968
2020,3,1,0.9795
2020,4,1,1.0118
2020,5,1,1.0072
2020,6,1,1.0064
2020,7,1,1.0055
2020,8,1,1.0071
2020,9,1,0.9937
2020,10,1,1.0047
2020,11,1,0.9756
2020,12,1,0.9706
2020,1,2,1.0104
2020,2,2,1.0216
2020,3,2,1.0166
2020,4,2,1.0193
2020,5,2,1.0062
2020,6,2,1.0039
2020,7,2,1.0065
2020,8,2,1.0086
2020,9,2,1.0234
2020,10,2,1.014
2020,11,2,1.0072
2020,12,2,1.0099
2020,1,3,1.0014
2020,2,3,0.9901
2020,3,3,1.0009
2020,4,3,0.9866
2020,5,3,0.9916
2020,6,3,0.9934
2020,7,3,0.9933
2020,8,3,0.9899
2020,9,3,0.9931
2020,10,3,0.991
2020,11,3,1.0069
2020,12,3,1.0071
2021,1,1,0.9853
2021,2,1,0.9969
2021,3,1,0.9795
2021,4,1,1.01
2021,5,1,1.0076
2021,6,1,1.0067
2021,7,1,1.0052
2021,8,1,1.0076
2021,9,1,0.9937
2021,10,1,1.0043
2021,11,1,0.9757
2021,12,1,0.9712
2021,1,2,1.0104
2021,2,2,1.0213
2021,3,2,1.0161
2021,4,2,1.0173
2021,5,2,1.0064
2021,6,2,1.004
2021,7,2,1.0059
2021,8,2,1.0089
2021,9,2,1.0232
2021,10,2,1.0135
2021,11,2,1.0071
2021,12,2,1.0103
2021,1,3,1.0013
2021,2,3,0.99
2021,3,3,1.0004
2021,4,3,0.985
2021,5,3,0.9918
2021,6,3,0.9936
2021,7,3,0.9928
2021,8,3,0.9901
2021,9,3,0.993
2021,10,3,0.9904
2021,11,3,1.0069
2021,12,3,1.0074
2017,1,1,1.0
2017,2,1,1.0
2017,3,1,1.0
2017,4,1,1.0
2017,5,1,1.0
2017,6,1,1.0
2017,7,1,1.0
2017,8,1,1.0
2017,9,1,1.0
2017,10,1,0.9809
2017,11,1,0.9819
2017,12,1,0.994
2017,1,2,1.0
2017,2,2,1.0
2017,3,2,1.0
2017,4,2,1.0
2017,5,2,1.0
2017,6,2,1.0
2017,7,2,1.0
2017,8,2,1.0
2017,9,2,1.0
2017,10,2,1.0046
2017,11,2,0.9936
2017,12,2,0.9988
2017,1,3,1.0
2017,2,3,1.0
2017,3,3,1.0
2017,4,3,1.0
2017,5,3,1.0
2017,6,3,1.0
2017,7,3,1.0
2017,8,3,1.0
2017,9,3,1.0
2017,10,3,1.0088
2017,11,3,1.0111
2017,12,3,1.0035
2018,1,1,0.9878
2018,2,1,0.9789
2018,3,1,0.9979
2018,4,1,0.9851
2018,5,1,0.9913
2018,6,1,0.9934
2018,7,1,1.0011
2018,8,1,0.9891
2018,9,1,0.9807
2018,10,1,0.9805
2018,11,1,0.9818
2018,12,1,0.9942
2018,1,2,0.9993
2018,2,2,0.9992
2018,3,2,1.0063
2018,4,2,1.0109
2018,5,2,0.9951
2018,6,2,1.002
2018,7,2,1.0003
2018,8,2,0.9989
2018,9,2,1.0029
2018,10,2,1.0042
2018,11,2,0.9936
2018,12,2,0.999
2018,1,3,1.0053
2018,2,3,1.0098
2018,3,3,0.9974
2018,4,3,1.0034
2018,5,3,1.0084
2018,6,3,1.0042
2018,7,3,0.999
2018,8,3,1.0091
2018,9,3,1.0103
2018,10,3,1.0084
2018,11,3,1.0111
2018,12,3,1.0036
2019,1,1,0.9881
2019,2,1,0.9793
2019,3,1,0.998
2019,4,1,0.9848
2019,5,1,0.9916
2019,6,1,0.9934
2019,7,1,1.0012
2019,8,1,0.9894
2019,9,1,0.9807
2019,10,1,0.9805
2019,11,1,0.9818
2019,12,1,0.994
2019,1,2,0.9995
2019,2,2,0.9997
2019,3,2,1.0063
2019,4,2,1.0107
2019,5,2,0.9954
2019,6,2,1.002
2019,7,2,1.0003
2019,8,2,0.9992
2019,9,2,1.0029
2019,10,2,1.0042
2019,11,2,0.9936
2019,12,2,0.9988
2019,1,3,1.0056
2019,2,3,1.0103
2019,3,3,0.9974
2019,4,3,1.0032
2019,5,3,1.0087
2019,6,3,1.0042
2019,7,3,0.999
2019,8,3,1.0094
2019,9,3,1.0103
2019,10,3,1.0084
2019,11,3,1.0111
2019,12,3,1.0035
2020,1,1,0.9883
2020,2,1,0.9789
2020,3,1,0.9979
2020,4,1,0.9846
2020,5,1,0.9916
2020,6,1,0.9934
2020,7,1,1.0012
2020,8,1,0.9894
2020,9,1,0.9802
2020,10,1,0.9809
2020,11,1,0.9818
2020,12,1,0.9938
2020,1,2,0.9997
2020,2,2,0.9992
2020,3,2,1.0063
2020,4,2,1.0104
2020,5,2,0.9954
2020,6,2,1.002
2020,7,2,1.0003
2020,8,2,0.9992
2020,9,2,1.0025
2020,10,2,1.0046
2020,11,2,0.9936
2020,12,2,0.9986
2020,1,3,1.0058
2020,2,3,1.0098
2020,3,3,0.9974
2020,4,3,1.003
2020,5,3,1.0087
2020,6,3,1.0042
2020,7,3,0.999
2020,8,3,1.0094
2020,9,3,1.0099
2020,10,3,1.0088
2020,11,3,1.0111
2020,12,3,1.0032
2021,1,1,0.9883
2021,2,1,0.979
2021,3,1,0.9981
2021,4,1,0.9855
2021,5,1,0.9913
2021,6,1,0.9932
2021,7,1,1.0011
2021,8,1,0.9891
2021,9,1,0.9807
2021,10,1,0.9817
2021,11,1,0.9818
2021,12,1,0.9939
2021,1,2,0.9997
2021,2,2,0.9994
2021,3,2,1.0065
2021,4,2,1.0114
2021,5,2,0.9951
2021,6,2,1.0018
2021,7,2,1.0002
2021,8,2,0.9989
2021,9,2,1.0029
2021,10,2,1.0054
2021,11,2,0.9936
2021,12,2,0.9987
2021,1,3,1.0058
2021,2,3,1.01
2021,3,3,0.9976
2021,4,3,1.0039
2021,5,3,1.0084
2021,6,3,1.0041
2021,7,3,0.999
2021,8,3,1.0091
2021,9,3,1.0103
2021,10,3,1.0096
2021,11,3,1.0111
2021,12,3,1.0034
2017,1,1,1.0
2017,2,1,1.0
2017,3,1,1.0
2017,4,1,1.0
2017,5,1,1.0
2017,6,1,1.0
2017,7,1,1.0
2017,8,1,1.0
2017,9,1,1.0
2017,10,1,1.0131
2017,11,1,0.999
2017,12,1,0.9669
2017,1,2,1.0
2017,2,2,1.0
2017,3,2,1.0
2017,4,2,1.0
2017,5,2,1.0
2017,6,2,1.0
2017,7,2,1.0
2017,8,2,1.0
2017,9,2,1.0
2017,10,2,1.0357
2017,11,2,1.0846
2017,12,2,1.0675
2017,1,3,1.0
2017,2,3,1.0
2017,3,3,1.0
2017,4,3,1.0
2017,5,3,1.0
2017,6,3,1.0
2017,7,3,1.0
2017,8,3,1.0
2017,9,3,1.0
2017,10,3,0.9764
2017,11,3,0.957
2017,12,3,0.9784
2018,1,1,0.9331
2018,2,1,0.9263
2018,3,1,0.9797
2018,4,1,1.0276
2018,5,1,0.982
2018,6,1,0.9562
2018,7,1,0.9489
2018,8,1,0.9138
2018,9,1,0.9467
2018,10,1,1.0138
2018,11,1,0.999
2018,12,1,0.9665
2018,1,2,1.0506
2018,2,2,1.0982
2018,3,2,1.046
2018,4,2,1.0836
2018,5,2,1.0283
2018,6,2,1.0451
2018,7,2,1.031
2018,8,2,1.0165
2018,9,2,1.0416
2018,10,2,1.0364
2018,11,2,1.0846
2018,12,2,1.067
2018,1,3,1.0024
2018,2,3,0.9813
2018,3,3,0.9834
2018,4,3,0.9475
2018,5,3,1.0012
2018,6,3,1.0143
2018,7,3,1.0269
2018,8,3,1.0609
2018,9,3,1.0128
2018,10,3,0.9771
2018,11,3,0.957
2018,12,3,0.9779
2019,1,1,0.9335
2019,2,1,0.9261
2019,3,1,0.98
2019,4,1,1.0291
2019,5,1,0.9823
2019,6,1,0.9562
2019,7,1,0.9477
2019,8,1,0.9161
2019,9,1,0.9467
2019,10,1,1.0138
2019,11,1,0.999
2019,12,1,0.9669
2019,1,2,1.0511
2019,2,2,1.098
2019,3,2,1.0465
2019,4,2,1.0852
2019,5,2,1.0286
2019,6,2,1.0451
2019,7,2,1.0297
2019,8,2,1.019
2019,9,2,1.0416
2019,10,2,1.0364
2019,11,2,1.0846
2019,12,2,1.0675
2019,1,3,1.0028
2019,2,3,0.9811
2019,3,3,0.9838
2019,4,3,0.9489
2019,5,3,1.0015
2019,6,3,1.0143
2019,7,3,1.0256
2019,8,3,1.0635
2019,9,3,1.0128
2019,10,3,0.9771
2019,11,3,0.957
2019,12,3,0.9784
2020,1,1,0.9339
2020,2,1,0.9263
2020,3,1,0.9797
2020,4,1,1.0307
2020,5,1,0.9823
2020,6,1,0.9562
2020,7,1,0.9477
2020,8,1,0.9161
2020,9,1,0.9459
2020,10,1,1.0131
2020,11,1,0.999
2020,12,1,0.9679
2020,1,2,1.0515
2020,2,2,1.0982
2020,3,2,1.046
2020,4,2,1.0868
2020,5,2,1.0286
2020,6,2,1.0451
2020,7,2,1.0297
2020,8,2,1.019
2020,9,2,1.0407
2020,10,2,1.0357
2020,11,2,1.0846
2020,12,2,1.0685
2020,1,3,1.0032
2020,2,3,0.9813
2020,3,3,0.9834
2020,4,3,0.9503
2020,5,3,1.0015
2020,6,3,1.0143
2020,7,3,1.0256
2020,8,3,1.0635
2020,9,3,1.012
2020,10,3,0.9764
2020,11,3,0.957
2020,12,3,0.9793
2021,1,1,0.9339
2021,2,1,0.9263
2021,3,1,0.9808
2021,4,1,1.0245
2021,5,1,0.982
2021,6,1,0.9553
2021,7,1,0.9501
2021,8,1,0.9138
2021,9,1,0.9467
2021,10,1,1.0118
2021,11,1,0.999
2021,12,1,0.9674
2021,1,2,1.0515
2021,2,2,1.0981
2021,3,2,1.0472
2021,4,2,1.0804
2021,5,2,1.0283
2021,6,2,1.0442
2021,7,2,1.0323
2021,8,2,1.0165
2021,9,2,1.0416
2021,10,2,1.0343
2021,11,2,1.0846
2021,12,2,1.068
2021,1,3,1.0032
2021,2,3,0.9812
2021,3,3,0.9845
2021,4,3,0.9447
2021,5,3,1.0012
2021,6,3,1.0134
2021,7,3,1.0282
2021,8,3,1.0609
2021,9,3,1.0128
2021,10,3,0.9752
2021,11,3,0.957
2021,12,3,0.9789
2017,1,1,1.0
2017,2,1,1.0
2017,3,1,1.0
2017,4,1,1.0
2017,5,1,1.0
2017,6,1,1.0
2017,7,1,1.0
2017,8,1,1.0
2017,9,1,1.0
2017,10,1,1.9226
2017,11,1,2.4274
2017,12,1,2.4947
2017,1,2,1.0
2017,2,2,1.0
2017,3,2,1.0
2017,4,2,1.0
2017,5,2,1.0
2017,6,2,1.0
2017,7,2,1.0
2017,8,2,1.0
2017,9,2,1.0
2017,10,2,0.511
2017,11,2,0.3749
2017,12,2,0.3671
2017,1,3,1.0
2017,2,3,1.0
2017,3,3,1.0
2017,4,3,1.0
2017,5,3,1.0
2017,6,3,1.0
2017,7,3,1.0
2017,8,3,1.0
2017,9,3,1.0
2017,10,3,0.694
2017,11,3,0.7038
2017,12,3,0.6311
2018,1,1,2.7034
2018,2,1,2.6004
2018,3,1,2.3291
2018,4,1,1.9236
2018,5,1,1.6569
2018,6,1,1.6519
2018,7,1,1.6266
2018,8,1,1.6929
2018,9,1,1.9285
2018,10,1,1.9541
2018,11,1,2.4274
2018,12,1,2.4502
2018,1,2,0.3541
2018,2,2,0.3722
2018,3,2,0.4242
2018,4,2,0.5276
2018,5,2,0.631
2018,6,2,0.5399
2018,7,2,0.4931
2018,8,2,0.6016
2018,9,2,0.5275
2018,10,2,0.5193
2018,11,2,0.3749
2018,12,2,0.3606
2018,1,3,0.6216
2018,2,3,0.6161
2018,3,3,0.6456
2018,4,3,0.6968
2018,5,3,0.6771
2018,6,3,0.696
2018,7,3,0.7263
2018,8,3,0.6266
2018,9,3,0.6595
2018,10,3,0.7053
2018,11,3,0.7038
2018,12,3,0.6198
2019,1,1,2.6491
2019,2,1,2.5449
2019,3,1,2.3681
2019,4,1,1.9561
2019,5,1,1.6313
2019,6,1,1.6519
2019,7,1,1.65
2019,8,1,1.6642
2019,9,1,1.9285
2019,10,1,1.9541
2019,11,1,2.4274
2019,12,1,2.4947
2019,1,2,0.347
2019,2,2,0.3643
2019,3,2,0.4313
2019,4,2,0.5365
2019,5,2,0.6212
2019,6,2,0.5399
2019,7,2,0.5002
2019,8,2,0.5915
2019,9,2,0.5275
2019,10,2,0.5193
2019,11,2,0.3749
2019,12,2,0.3671
2019,1,3,0.6091
2019,2,3,0.603
2019,3,3,0.6564
2019,4,3,0.7085
2019,5,3,0.6666
2019,6,3,0.696
2019,7,3,0.7368
2019,8,3,0.616
2019,9,3,0.6595
2019,10,3,0.7053
2019,11,3,0.7038
2019,12,3,0.6311
2020,1,1,2.5965
2020,2,1,2.6004
2020,3,1,2.3291
2020,4,1,1.9896
2020,5,1,1.6313
2020,6,1,1.6519
