mes,no,no_pai,pld_sub,exposicao_sub,ticker,compra_mwm,venda_mwm,saldo_mi
2026-06-01,575,192,127.96,-9.21312e6,S26JUN6,0.0,100.0,465.338
2026-06-01,575,192,499.2,3.59424e7,SE26JUN1,100.0,0.0,465.338
2026-06-01,575,192,499.2,1.066088858e7,SE26JUN3,29.661,0.0,465.338
2026-06-01,575,192,499.2,-3.59424e7,SE26JUN6,0.0,100.0,465.338
2026-06-01,576,192,57.31,-4.12632e6,N26JUN1,-0.0,100.0,-100.0
2026-06-01,576,192,57.31,-4.12632e6,N26JUN3,-0.0,100.0,-100.0
2026-06-01,576,192,57.31,-4.12632e6,N26JUN6,-0.0,100.0,-100.0
2026-06-01,576,192,57.31,4.12632e6,NE26JUN1,100.0,-0.0,-100.0
2026-06-01,576,192,57.31,4.12632e6,NE26JUN3,100.0,-0.0,-100.0
2026-06-01,576,192,57.31,4.12632e6,NE26JUN6,100.0,-0.0,-100.0
2026-06-01,576,192,57.31,-4.12632e6,S26JUN1,-0.0,100.0,-100.0
2026-06-01,576,192,57.31,-4.12632e6,S26JUN3,-0.0,100.0,-100.0
2026-06-01,576,192,57.31,-4.12632e6,S26JUN6,-0.0,100.0,-100.0
2026-06-01,576,192,57.31,4.12632e6,SE26JUN1,100.0,-0.0,-100.0
2026-06-01,576,192,57.31,1.2239093e6,SE26JUN3,29.661,-0.0,-100.0
2026-06-01,576,192,57.31,-4.12632e6,SE26JUN6,-0.0,100.0,-100.0
2026-06-01,577,192,78.96,-5.68512e6,N26JUN1,-0.0,100.0,-39.894
2026-06-01,577,192,78.96,-5.68512e6,N26JUN3,-0.0,100.0,-39.894
2026-06-01,577,192,78.96,-5.68512e6,N26JUN6,-0.0,100.0,-39.894
2026-06-01,577,192,114.85,8.2692e6,NE26JUN1,100.0,-0.0,-39.894
2026-06-01,577,192,114.85,8.2692e6,NE26JUN3,100.0,-0.0,-39.894
2026-06-01,577,192,114.85,8.2692e6,NE26JUN6,100.0,-0.0,-39.894
2026-06-01,577,192,80.14,-5.77008e6,S26JUN1,-0.0,100.0,-39.894
2026-06-01,577,192,80.14,-5.77008e6,S26JUN3,-0.0,100.0,-39.894
2026-06-01,577,192,80.14,-5.77008e6,S26JUN6,-0.0,100.0,-39.894
2026-06-01,577,192,128.93,9.28296e6,SE26JUN1,100.0,-0.0,-39.894
2026-06-01,577,192,128.93,2.7534222e6,SE26JUN3,29.661,-0.0,-39.894
2026-06-01,577,192,128.93,-9.28296e6,SE26JUN6,-0.0,100.0,-39.894
2026-06-01,578,193,375.73,2.705256e7,N26JUN1,100.0,0.0,625.814
2026-06-01,578,193,375.73,-2.705256e7,N26JUN3,0.0,100.0,625.814
2026-06-01,578,193,375.73,-2.705256e7,N26JUN6,0.0,100.0,625.814
2026-06-01,578,193,665.25,4.7898e7,NE26JUN1,100.0,0.0,625.814
2026-06-01,578,193,665.25,4.7898e7,NE26JUN3,100.0,0.0,625.814
2026-06-01,578,193,665.25,4.7898e7,NE26JUN6,100.0,0.0,625.814
2026-06-01,578,193,127.96,-9.21312e6,S26JUN1,0.0,100.0,625.814
2026-06-01,578,193,127.96,-9.21312e6,S26JUN3,0.0,100.0,625.814
2026-06-01,578,193,127.96,-9.21312e6,S26JUN6,0.0,100.0,625.814
2026-06-01,578,193,499.2,3.59424e7,SE26JUN1,100.0,0.0,625.814
2026-06-01,578,193,499.2,3.59424e7,SE26JUN3,100.0,0.0,625.814
2026-06-01,578,193,499.2,3.59424e7,SE26JUN6,100.0,0.0,625.814
2026-06-01,579,193,57.31,4.12632e6,N26JUN1,100.0,-0.0,-71.387
2026-06-01,579,193,57.31,-4.12632e6,N26JUN3,-0.0,100.0,-71.387
2026-06-01,579,193,57.31,-4.12632e6,N26JUN6,-0.0,100.0,-71.387
2026-06-01,579,193,57.31,4.12632e6,NE26JUN1,100.0,-0.0,-71.387
2026-06-01,579,193,57.31,4.12632e6,NE26JUN3,100.0,-0.0,-71.387
2026-06-01,579,193,57.31,4.12632e6,NE26JUN6,100.0,-0.0,-71.387
2026-06-01,579,193,57.31,-4.12632e6,S26JUN1,-0.0,100.0,-71.387
2026-06-01,579,193,57.31,-4.12632e6,S26JUN3,-0.0,100.0,-71.387
2026-06-01,579,193,57.31,-4.12632e6,S26JUN6,-0.0,100.0,-71.387
2026-06-01,579,193,57.31,4.12632e6,SE26JUN1,100.0,-0.0,-71.387
2026-06-01,579,193,57.31,4.12632e6,SE26JUN3,100.0,-0.0,-71.387
2026-06-01,579,193,57.31,4.12632e6,SE26JUN6,100.0,-0.0,-71.387
2026-06-01,580,193,78.96,5.68512e6,N26JUN1,100.0,-0.0,5.778
2026-06-01,580,193,78.96,-5.68512e6,N26JUN3,-0.0,100.0,5.778
2026-06-01,580,193,78.96,-5.68512e6,N26JUN6,-0.0,100.0,5.778
2026-06-01,580,193,114.85,8.2692e6,NE26JUN1,100.0,-0.0,5.778
2026-06-01,580,193,114.85,8.2692e6,NE26JUN3,100.0,-0.0,5.778
2026-06-01,580,193,114.85,8.2692e6,NE26JUN6,100.0,-0.0,5.778
2026-06-01,580,193,80.14,-5.77008e6,S26JUN1,-0.0,100.0,5.778
2026-06-01,580,193,80.14,-5.77008e6,S26JUN3,-0.0,100.0,5.778
2026-06-01,580,193,80.14,-5.77008e6,S26JUN6,-0.0,100.0,5.778
2026-06-01,580,193,128.93,9.28296e6,SE26JUN1,100.0,-0.0,5.778
2026-06-01,580,193,128.93,9.28296e6,SE26JUN3,100.0,-0.0,5.778
2026-06-01,580,193,128.93,9.28296e6,SE26JUN6,100.0,-0.0,5.778
2026-06-01,581,194,375.73,2.705256e7,N26JUN1,100.0,0.0,2224.352
2026-06-01,581,194,375.73,-2.705256e7,N26JUN3,0.0,100.0,2224.352
2026-06-01,581,194,375.73,-2.705256e7,N26JUN6,0.0,100.0,2224.352
2026-06-01,581,194,665.25,4.7898e7,NE26JUN1,100.0,0.0,2224.352
2026-06-01,581,194,665.25,4.7898e7,NE26JUN3,100.0,0.0,2224.352
2026-06-01,581,194,665.25,4.7898e7,NE26JUN6,100.0,0.0,2224.352
2026-06-01,581,194,127.96,-9.21312e6,S26JUN1,0.0,100.0,2224.352
2026-06-01,581,194,127.96,-9.21312e6,S26JUN3,0.0,100.0,2224.352
2026-06-01,581,194,127.96,-9.21312e6,S26JUN6,0.0,100.0,2224.352
2026-06-01,581,194,499.2,3.59424e7,SE26JUN1,100.0,0.0,2224.352
2026-06-01,581,194,499.2,3.59424e7,SE26JUN3,100.0,0.0,2224.352
2026-06-01,581,194,499.2,3.59424e7,SE26JUN6,100.0,0.0,2224.352
2026-06-01,582,194,57.31,4.12632e6,N26JUN1,100.0,-0.0,1504.224
2026-06-01,582,194,57.31,-4.12632e6,N26JUN3,-0.0,100.0,1504.224
2026-06-01,582,194,57.31,-4.12632e6,N26JUN6,-0.0,100.0,1504.224
2026-06-01,582,194,57.31,4.12632e6,NE26JUN1,100.0,-0.0,1504.224
2026-06-01,582,194,57.31,4.12632e6,NE26JUN3,100.0,-0.0,1504.224
2026-06-01,582,194,57.31,4.12632e6,NE26JUN6,100.0,-0.0,1504.224
2026-06-01,582,194,57.31,-4.12632e6,S26JUN1,-0.0,100.0,1504.224
2026-06-01,582,194,57.31,-4.12632e6,S26JUN3,-0.0,100.0,1504.224
2026-06-01,582,194,57.31,-4.12632e6,S26JUN6,-0.0,100.0,1504.224
2026-06-01,582,194,57.31,4.12632e6,SE26JUN1,100.0,-0.0,1504.224
2026-06-01,582,194,57.31,4.12632e6,SE26JUN3,100.0,-0.0,1504.224
2026-06-01,582,194,57.31,4.12632e6,SE26JUN6,100.0,-0.0,1504.224
2026-06-01,583,194,78.96,5.68512e6,N26JUN1,100.0,-0.0,1582.948
2026-06-01,583,194,78.96,-5.68512e6,N26JUN3,-0.0,100.0,1582.948
2026-06-01,583,194,78.96,-5.68512e6,N26JUN6,-0.0,100.0,1582.948
2026-06-01,583,194,114.85,8.2692e6,NE26JUN1,100.0,-0.0,1582.948
2026-06-01,583,194,114.85,8.2692e6,NE26JUN3,100.0,-0.0,1582.948
2026-06-01,583,194,114.85,8.2692e6,NE26JUN6,100.0,-0.0,1582.948
2026-06-01,583,194,80.14,-5.77008e6,S26JUN1,-0.0,100.0,1582.948
2026-06-01,583,194,80.14,-5.77008e6,S26JUN3,-0.0,100.0,1582.948
2026-06-01,583,194,80.14,-5.77008e6,S26JUN6,-0.0,100.0,1582.948
2026-06-01,583,194,128.93,9.28296e6,SE26JUN1,100.0,-0.0,1582.948
2026-06-01,583,194,128.93,9.28296e6,SE26JUN3,100.0,-0.0,1582.948
2026-06-01,583,194,128.93,9.28296e6,SE26JUN6,100.0,-0.0,1582.948
2026-06-01,584,195,375.73,2.705256e7,N26JUN1,100.0,0.0,1447.98
2026-06-01,584,195,375.73,-2.705256e7,N26JUN3,0.0,100.0,1447.98
2026-06-01,584,195,375.73,-2.705256e7,N26JUN6,0.0,100.0,1447.98
2026-06-01,584,195,665.25,4.7898e7,NE26JUN1,100.0,0.0,1447.98
2026-06-01,584,195,665.25,4.7898e7,NE26JUN3,100.0,0.0,1447.98
2026-06-01,584,195,665.25,4.7898e7,NE26JUN6,100.0,0.0,1447.98
2026-06-01,584,195,127.96,-9.21312e6,S26JUN1,0.0,100.0,1447.98
2026-06-01,584,195,127.96,-9.21312e6,S26JUN3,0.0,100.0,1447.98
2026-06-01,584,195,127.96,-9.21312e6,S26JUN6,0.0,100.0,1447.98
2026-06-01,584,195,499.2,3.59424e7,SE26JUN1,100.0,0.0,1447.98
2026-06-01,584,195,499.2,3.59424e7,SE26JUN3,100.0,0.0,1447.98
2026-06-01,584,195,499.2,3.59424e7,SE26JUN6,100.0,0.0,1447.98
2026-06-01,585,195,57.31,4.12632e6,N26JUN1,100.0,-0.0,727.853
2026-06-01,585,195,57.31,-4.12632e6,N26JUN3,-0.0,100.0,727.853
2026-06-01,585,195,57.31,-4.12632e6,N26JUN6,-0.0,100.0,727.853
2026-06-01,585,195,57.31,4.12632e6,NE26JUN1,100.0,-0.0,727.853
2026-06-01,585,195,57.31,4.12632e6,NE26JUN3,100.0,-0.0,727.853
2026-06-01,585,195,57.31,4.12632e6,NE26JUN6,100.0,-0.0,727.853
2026-06-01,585,195,57.31,-4.12632e6,S26JUN1,-0.0,100.0,727.853
2026-06-01,585,195,57.31,-4.12632e6,S26JUN3,-0.0,100.0,727.853
2026-06-01,585,195,57.31,-4.12632e6,S26JUN6,-0.0,100.0,727.853
2026-06-01,585,195,57.31,4.12632e6,SE26JUN1,100.0,-0.0,727.853
2026-06-01,585,195,57.31,4.12632e6,SE26JUN3,100.0,-0.0,727.853
2026-06-01,585,195,57.31,4.12632e6,SE26JUN6,100.0,-0.0,727.853
2026-06-01,586,195,78.96,5.68512e6,N26JUN1,100.0,-0.0,806.576
2026-06-01,586,195,78.96,-5.68512e6,N26JUN3,-0.0,100.0,806.576
2026-06-01,586,195,78.96,-5.68512e6,N26JUN6,-0.0,100.0,806.576
2026-06-01,586,195,114.85,8.2692e6,NE26JUN1,100.0,-0.0,806.576
2026-06-01,586,195,114.85,8.2692e6,NE26JUN3,100.0,-0.0,806.576
2026-06-01,586,195,114.85,8.2692e6,NE26JUN6,100.0,-0.0,806.576
2026-06-01,586,195,80.14,-5.77008e6,S26JUN1,-0.0,100.0,806.576
2026-06-01,586,195,80.14,-5.77008e6,S26JUN3,-0.0,100.0,806.576
2026-06-01,586,195,80.14,-5.77008e6,S26JUN6,-0.0,100.0,806.576
2026-06-01,586,195,128.93,9.28296e6,SE26JUN1,100.0,-0.0,806.576
2026-06-01,586,195,128.93,9.28296e6,SE26JUN3,100.0,-0.0,806.576
2026-06-01,586,195,128.93,9.28296e6,SE26JUN6,100.0,-0.0,806.576
2026-06-01,587,196,375.73,2.705256e7,N26JUN1,100.0,0.0,1518.725
2026-06-01,587,196,375.73,-2.705256e7,N26JUN3,0.0,100.0,1518.725
2026-06-01,587,196,375.73,-2.705256e7,N26JUN6,0.0,100.0,1518.725
2026-06-01,587,196,665.25,4.7898e7,NE26JUN1,100.0,0.0,1518.725
2026-06-01,587,196,665.25,4.7898e7,NE26JUN3,100.0,0.0,1518.725
2026-06-01,587,196,665.25,4.7898e7,NE26JUN6,100.0,0.0,1518.725
2026-06-01,587,196,127.96,-9.21312e6,S26JUN1,0.0,100.0,1518.725
2026-06-01,587,196,127.96,-9.21312e6,S26JUN3,0.0,100.0,1518.725
2026-06-01,587,196,127.96,-9.21312e6,S26JUN6,0.0,100.0,1518.725
2026-06-01,587,196,499.2,3.59424e7,SE26JUN1,100.0,0.0,1518.725
2026-06-01,587,196,499.2,3.59424e7,SE26JUN3,100.0,0.0,1518.725
2026-06-01,587,196,499.2,3.59424e7,SE26JUN6,100.0,0.0,1518.725
2026-06-01,588,196,57.31,4.12632e6,N26JUN1,100.0,-0.0,798.598
2026-06-01,588,196,57.31,-4.12632e6,N26JUN3,-0.0,100.0,798.598
2026-06-01,588,196,57.31,-4.12632e6,N26JUN6,-0.0,100.0,798.598
2026-06-01,588,196,57.31,4.12632e6,NE26JUN1,100.0,-0.0,798.598
2026-06-01,588,196,57.31,4.12632e6,NE26JUN3,100.0,-0.0,798.598
2026-06-01,588,196,57.31,4.12632e6,NE26JUN6,100.0,-0.0,798.598
2026-06-01,588,196,57.31,-4.12632e6,S26JUN1,-0.0,100.0,798.598
2026-06-01,588,196,57.31,-4.12632e6,S26JUN3,-0.0,100.0,798.598
2026-06-01,588,196,57.31,-4.12632e6,S26JUN6,-0.0,100.0,798.598
2026-06-01,588,196,57.31,4.12632e6,SE26JUN1,100.0,-0.0,798.598
2026-06-01,588,196,57.31,4.12632e6,SE26JUN3,100.0,-0.0,798.598
2026-06-01,588,196,57.31,4.12632e6,SE26JUN6,100.0,-0.0,798.598
2026-06-01,589,196,78.96,5.68512e6,N26JUN1,100.0,-0.0,877.321
2026-06-01,589,196,78.96,-5.68512e6,N26JUN3,-0.0,100.0,877.321
2026-06-01,589,196,78.96,-5.68512e6,N26JUN6,-0.0,100.0,877.321
2026-06-01,589,196,114.85,8.2692e6,NE26JUN1,100.0,-0.0,877.321
2026-06-01,589,196,114.85,8.2692e6,NE26JUN3,100.0,-0.0,877.321
2026-06-01,589,196,114.85,8.2692e6,NE26JUN6,100.0,-0.0,877.321
2026-06-01,589,196,80.14,-5.77008e6,S26JUN1,-0.0,100.0,877.321
2026-06-01,589,196,80.14,-5.77008e6,S26JUN3,-0.0,100.0,877.321
2026-06-01,589,196,80.14,-5.77008e6,S26JUN6,-0.0,100.0,877.321
2026-06-01,589,196,128.93,9.28296e6,SE26JUN1,100.0,-0.0,877.321
2026-06-01,589,196,128.93,9.28296e6,SE26JUN3,100.0,-0.0,877.321
2026-06-01,589,196,128.93,9.28296e6,SE26JUN6,100.0,-0.0,877.321
2026-06-01,590,197,375.73,2.705256e7,N26JUN1,100.0,0.0,1285.459
2026-06-01,590,197,375.73,-2.705256e7,N26JUN3,0.0,100.0,1285.459
2026-06-01,590,197,375.73,-2.705256e7,N26JUN6,0.0,100.0,1285.459
2026-06-01,590,197,665.25,4.7898e7,NE26JUN1,100.0,0.0,1285.459
2026-06-01,590,197,665.25,4.7898e7,NE26JUN3,100.0,0.0,1285.459
2026-06-01,590,197,665.25,4.7898e7,NE26JUN6,100.0,0.0,1285.459
2026-06-01,590,197,127.96,-9.21312e6,S26JUN1,0.0,100.0,1285.459
2026-06-01,590,197,127.96,-9.21312e6,S26JUN3,0.0,100.0,1285.459
2026-06-01,590,197,127.96,-9.21312e6,S26JUN6,0.0,100.0,1285.459
2026-06-01,590,197,499.2,3.59424e7,SE26JUN1,100.0,0.0,1285.459
2026-06-01,590,197,499.2,3.59424e7,SE26JUN3,100.0,0.0,1285.459
2026-06-01,590,197,499.2,3.59424e7,SE26JUN6,100.0,0.0,1285.459
2026-06-01,591,197,57.31,4.12632e6,N26JUN1,100.0,-0.0,565.331
2026-06-01,591,197,57.31,-4.12632e6,N26JUN3,-0.0,100.0,565.331
2026-06-01,591,197,57.31,-4.12632e6,N26JUN6,-0.0,100.0,565.331
2026-06-01,591,197,57.31,4.12632e6,NE26JUN1,100.0,-0.0,565.331
2026-06-01,591,197,57.31,4.12632e6,NE26JUN3,100.0,-0.0,565.331
2026-06-01,591,197,57.31,4.12632e6,NE26JUN6,100.0,-0.0,565.331
2026-06-01,591,197,57.31,-4.12632e6,S26JUN1,-0.0,100.0,565.331
2026-06-01,591,197,57.31,-4.12632e6,S26JUN3,-0.0,100.0,565.331
2026-06-01,591,197,57.31,-4.12632e6,S26JUN6,-0.0,100.0,565.331
2026-06-01,591,197,57.31,4.12632e6,SE26JUN1,100.0,-0.0,565.331
2026-06-01,591,197,57.31,4.12632e6,SE26JUN3,100.0,-0.0,565.331
2026-06-01,591,197,57.31,4.12632e6,SE26JUN6,100.0,-0.0,565.331
2026-06-01,592,197,78.96,5.68512e6,N26JUN1,100.0,-0.0,644.054
2026-06-01,592,197,78.96,-5.68512e6,N26JUN3,-0.0,100.0,644.054
2026-06-01,592,197,78.96,-5.68512e6,N26JUN6,-0.0,100.0,644.054
2026-06-01,592,197,114.85,8.2692e6,NE26JUN1,100.0,-0.0,644.054
2026-06-01,592,197,114.85,8.2692e6,NE26JUN3,100.0,-0.0,644.054
2026-06-01,592,197,114.85,8.2692e6,NE26JUN6,100.0,-0.0,644.054
2026-06-01,592,197,80.14,-5.77008e6,S26JUN1,-0.0,100.0,644.054
2026-06-01,592,197,80.14,-5.77008e6,S26JUN3,-0.0,100.0,644.054
2026-06-01,592,197,80.14,-5.77008e6,S26JUN6,-0.0,100.0,644.054
2026-06-01,592,197,128.93,9.28296e6,SE26JUN1,100.0,-0.0,644.054
2026-06-01,592,197,128.93,9.28296e6,SE26JUN3,100.0,-0.0,644.054
2026-06-01,592,197,128.93,9.28296e6,SE26JUN6,100.0,-0.0,644.054
2026-06-01,593,198,375.73,-2.705256e7,N26JUN1,0.0,100.0,309.802
2026-06-01,593,198,375.73,-2.705256e7,N26JUN3,0.0,100.0,309.802
2026-06-01,593,198,375.73,-2.705256e7,N26JUN6,0.0,100.0,309.802
2026-06-01,593,198,665.25,4.7898e7,NE26JUN1,100.0,0.0,309.802
2026-06-01,593,198,665.25,4.7898e7,NE26JUN3,100.0,0.0,309.802
2026-06-01,593,198,665.25,-4.7898e7,NE26JUN6,0.0,100.0,309.802
2026-06-01,593,198,127.96,-9.21312e6,S26JUN1,0.0,100.0,309.802
2026-06-01,593,198,127.96,-9.21312e6,S26JUN3,0.0,100.0,309.802
2026-06-01,593,198,127.96,-9.21312e6,S26JUN6,0.0,100.0,309.802
2026-06-01,593,198,499.2,-2.016369796e7,SE26JUN1,0.0,56.1,309.802
2026-06-01,593,198,499.2,-3.59424e7,SE26JUN3,0.0,100.0,309.802
2026-06-01,593,198,499.2,-3.59424e7,SE26JUN6,0.0,100.0,309.802
2026-06-01,594,198,57.31,-4.12632e6,N26JUN1,-0.0,100.0,-100.0
2026-06-01,594,198,57.31,-4.12632e6,N26JUN3,-0.0,100.0,-100.0
2026-06-01,594,198,57.31,-4.12632e6,N26JUN6,-0.0,100.0,-100.0
2026-06-01,594,198,57.31,4.12632e6,NE26JUN1,100.0,-0.0,-100.0
2026-06-01,594,198,57.31,4.12632e6,NE26JUN3,100.0,-0.0,-100.0
2026-06-01,594,198,57.31,-4.12632e6,NE26JUN6,-0.0,100.0,-100.0
2026-06-01,594,198,57.31,-4.12632e6,S26JUN1,-0.0,100.0,-100.0
2026-06-01,594,198,57.31,-4.12632e6,S26JUN3,-0.0,100.0,-100.0
2026-06-01,594,198,57.31,-4.12632e6,S26JUN6,-0.0,100.0,-100.0
2026-06-01,594,198,57.31,-2.31486685e6,SE26JUN1,-0.0,56.1,-100.0
2026-06-01,594,198,57.31,-4.12632e6,SE26JUN3,-0.0,100.0,-100.0
2026-06-01,594,198,57.31,-4.12632e6,SE26JUN6,-0.0,100.0,-100.0
2026-06-01,595,198,78.96,-5.68512e6,N26JUN1,-0.0,100.0,-61.356
2026-06-01,595,198,78.96,-5.68512e6,N26JUN3,-0.0,100.0,-61.356
2026-06-01,595,198,78.96,-5.68512e6,N26JUN6,-0.0,100.0,-61.356
2026-06-01,595,198,114.85,8.2692e6,NE26JUN1,100.0,-0.0,-61.356
2026-06-01,595,198,114.85,8.2692e6,NE26JUN3,100.0,-0.0,-61.356
2026-06-01,595,198,114.85,-8.2692e6,NE26JUN6,-0.0,100.0,-61.356
2026-06-01,595,198,80.14,-5.77008e6,S26JUN1,-0.0,100.0,-61.356
2026-06-01,595,198,80.14,-5.77008e6,S26JUN3,-0.0,100.0,-61.356
2026-06-01,595,198,80.14,-5.77008e6,S26JUN6,-0.0,100.0,-61.356
2026-06-01,595,198,128.93,-5.20774355e6,SE26JUN1,-0.0,56.1,-61.356
2026-06-01,595,198,128.93,-9.28296e6,SE26JUN3,-0.0,100.0,-61.356
2026-06-01,595,198,128.93,-9.28296e6,SE26JUN6,-0.0,100.0,-61.356
2026-06-01,596,199,375.73,-2.146153967e7,N26JUN1,0.0,79.3327,579.013
2026-06-01,596,199,375.73,-2.705256e7,N26JUN3,0.0,100.0,579.013
2026-06-01,596,199,375.73,-2.705256e7,N26JUN6,0.0,100.0,579.013
2026-06-01,596,199,665.25,4.7898e7,NE26JUN1,100.0,0.0,579.013
2026-06-01,596,199,665.25,4.7898e7,NE26JUN3,100.0,0.0,579.013
2026-06-01,596,199,665.25,4.7898e7,NE26JUN6,100.0,0.0,579.013
2026-06-01,596,199,127.96,-9.21312e6,S26JUN1,0.0,100.0,579.013
2026-06-01,596,199,127.96,-9.21312e6,S26JUN3,0.0,100.0,579.013
2026-06-01,596,199,127.96,-9.21312e6,S26JUN6,0.0,100.0,579.013
2026-06-01,596,199,499.2,3.59424e7,SE26JUN1,100.0,0.0,579.013
2026-06-01,596,199,499.2,3.59424e7,SE26JUN3,100.0,0.0,579.013
2026-06-01,596,199,499.2,3.59424e7,SE26JUN6,100.0,0.0,579.013
2026-06-01,597,199,57.31,-3.27352311e6,N26JUN1,-0.0,79.3327,-100.0
2026-06-01,597,199,57.31,-4.12632e6,N26JUN3,-0.0,100.0,-100.0
2026-06-01,597,199,57.31,-4.12632e6,N26JUN6,-0.0,100.0,-100.0
2026-06-01,597,199,57.31,4.12632e6,NE26JUN1,100.0,-0.0,-100.0
2026-06-01,597,199,57.31,4.12632e6,NE26JUN3,100.0,-0.0,-100.0
2026-06-01,597,199,57.31,4.12632e6,NE26JUN6,100.0,-0.0,-100.0
2026-06-01,597,199,57.31,-4.12632e6,S26JUN1,-0.0,100.0,-100.0
2026-06-01,597,199,57.31,-4.12632e6,S26JUN3,-0.0,100.0,-100.0
2026-06-01,597,199,57.31,-4.12632e6,S26JUN6,-0.0,100.0,-100.0
2026-06-01,597,199,57.31,4.12632e6,SE26JUN1,100.0,-0.0,-100.0
2026-06-01,597,199,57.31,4.12632e6,SE26JUN3,100.0,-0.0,-100.0
2026-06-01,597,199,57.31,4.12632e6,SE26JUN6,100.0,-0.0,-100.0
2026-06-01,598,199,78.96,-4.51016201e6,N26JUN1,-0.0,79.3327,-24.072
2026-06-01,598,199,78.96,-5.68512e6,N26JUN3,-0.0,100.0,-24.072
2026-06-01,598,199,78.96,-5.68512e6,N26JUN6,-0.0,100.0,-24.072
2026-06-01,598,199,114.85,8.2692e6,NE26JUN1,100.0,-0.0,-24.072
2026-06-01,598,199,114.85,8.2692e6,NE26JUN3,100.0,-0.0,-24.072
2026-06-01,598,199,114.85,8.2692e6,NE26JUN6,100.0,-0.0,-24.072
2026-06-01,598,199,80.14,-5.77008e6,S26JUN1,-0.0,100.0,-24.072
2026-06-01,598,199,80.14,-5.77008e6,S26JUN3,-0.0,100.0,-24.072
2026-06-01,598,199,80.14,-5.77008e6,S26JUN6,-0.0,100.0,-24.072
2026-06-01,598,199,128.93,9.28296e6,SE26JUN1,100.0,-0.0,-24.072
2026-06-01,598,199,128.93,9.28296e6,SE26JUN3,100.0,-0.0,-24.072
2026-06-01,598,199,128.93,9.28296e6,SE26JUN6,100.0,-0.0,-24.072
2026-06-01,599,200,375.73,2.705256e7,N26JUN1,100.0,0.0,1447.648
2026-06-01,599,200,375.73,-2.705256e7,N26JUN3,0.0,100.0,1447.648
2026-06-01,599,200,375.73,-2.705256e7,N26JUN6,0.0,100.0,1447.648
2026-06-01,599,200,665.25,4.7898e7,NE26JUN1,100.0,0.0,1447.648
2026-06-01,599,200,665.25,4.7898e7,NE26JUN3,100.0,0.0,1447.648
2026-06-01,599,200,665.25,4.7898e7,NE26JUN6,100.0,0.0,1447.648
2026-06-01,599,200,127.96,-9.21312e6,S26JUN1,0.0,100.0,1447.648
2026-06-01,599,200,127.96,-9.21312e6,S26JUN3,0.0,100.0,1447.648
2026-06-01,599,200,127.96,-9.21312e6,S26JUN6,0.0,100.0,1447.648
2026-06-01,599,200,499.2,3.59424e7,SE26JUN1,100.0,0.0,1447.648
2026-06-01,599,200,499.2,3.59424e7,SE26JUN3,100.0,0.0,1447.648
2026-06-01,599,200,499.2,3.59424e7,SE26JUN6,100.0,0.0,1447.648
2026-06-01,600,200,57.31,4.12632e6,N26JUN1,100.0,-0.0,727.52
2026-06-01,600,200,57.31,-4.12632e6,N26JUN3,-0.0,100.0,727.52
2026-06-01,600,200,57.31,-4.12632e6,N26JUN6,-0.0,100.0,727.52
2026-06-01,600,200,57.31,4.12632e6,NE26JUN1,100.0,-0.0,727.52
2026-06-01,600,200,57.31,4.12632e6,NE26JUN3,100.0,-0.0,727.52
2026-06-01,600,200,57.31,4.12632e6,NE26JUN6,100.0,-0.0,727.52
2026-06-01,600,200,57.31,-4.12632e6,S26JUN1,-0.0,100.0,727.52
2026-06-01,600,200,57.31,-4.12632e6,S26JUN3,-0.0,100.0,727.52
2026-06-01,600,200,57.31,-4.12632e6,S26JUN6,-0.0,100.0,727.52
2026-06-01,600,200,57.31,4.12632e6,SE26JUN1,100.0,-0.0,727.52
2026-06-01,600,200,57.31,4.12632e6,SE26JUN3,100.0,-0.0,727.52
2026-06-01,600,200,57.31,4.12632e6,SE26JUN6,100.0,-0.0,727.52
2026-06-01,601,200,78.96,5.68512e6,N26JUN1,100.0,-0.0,806.243
2026-06-01,601,200,78.96,-5.68512e6,N26JUN3,-0.0,100.0,806.243
2026-06-01,601,200,78.96,-5.68512e6,N26JUN6,-0.0,100.0,806.243
2026-06-01,601,200,114.85,8.2692e6,NE26JUN1,100.0,-0.0,806.243
2026-06-01,601,200,114.85,8.2692e6,NE26JUN3,100.0,-0.0,806.243
2026-06-01,601,200,114.85,8.2692e6,NE26JUN6,100.0,-0.0,806.243
2026-06-01,601,200,80.14,-5.77008e6,S26JUN1,-0.0,100.0,806.243
2026-06-01,601,200,80.14,-5.77008e6,S26JUN3,-0.0,100.0,806.243
2026-06-01,601,200,80.14,-5.77008e6,S26JUN6,-0.0,100.0,806.243
2026-06-01,601,200,128.93,9.28296e6,SE26JUN1,100.0,-0.0,806.243
2026-06-01,601,200,128.93,9.28296e6,SE26JUN3,100.0,-0.0,806.243
2026-06-01,601,200,128.93,9.28296e6,SE26JUN6,100.0,-0.0,806.243
2026-06-01,602,201,375.73,2.705256e7,N26JUN1,100.0,0.0,671.276
2026-06-01,602,201,375.73,-2.705256e7,N26JUN3,0.0,100.0,671.276
2026-06-01,602,201,375.73,-2.705256e7,N26JUN6,0.0,100.0,671.276
2026-06-01,602,201,665.25,4.7898e7,NE26JUN1,100.0,0.0,671.276
2026-06-01,602,201,665.25,4.7898e7,NE26JUN3,100.0,0.0,671.276
2026-06-01,602,201,665.25,4.7898e7,NE26JUN6,100.0,0.0,671.276
